DC_POWER,AC_POWER,DAILY_YIELD,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,HORAS,MINUTOS
0.0,0.0,0.0,24.8461304,22.36085213333333,0.0,0,45
0.0,0.0,0.0,24.8461304,22.36085213333333,0.0,0,45
0.0,0.0,0.0,24.8461304,22.36085213333333,0.0,0,45
0.0,0.0,0.0,24.8461304,22.36085213333333,0.0,0,45
0.0,0.0,0.0,24.8461304,22.36085213333333,0.0,0,45
0.0,0.0,0.0,24.8461304,22.36085213333333,0.0,0,45
0.0,0.0,0.0,24.8461304,22.36085213333333,0.0,0,45
0.0,0.0,0.0,24.621525357142858,22.165422642857145,0.0,1,0
0.0,0.0,0.0,24.621525357142858,22.165422642857145,0.0,1,0
0.0,0.0,0.0,24.621525357142858,22.165422642857145,0.0,1,0
0.0,0.0,0.0,24.621525357142858,22.165422642857145,0.0,1,0
0.0,0.0,0.0,24.621525357142858,22.165422642857145,0.0,1,0
0.0,0.0,0.0,24.621525357142858,22.165422642857145,0.0,1,0
0.0,0.0,0.0,24.621525357142858,22.165422642857145,0.0,1,0
0.0,0.0,0.0,24.621525357142858,22.165422642857145,0.0,1,0
0.0,0.0,0.0,24.621525357142858,22.165422642857145,0.0,1,0
0.0,0.0,0.0,24.621525357142858,22.165422642857145,0.0,1,0
0.0,0.0,0.0,24.621525357142858,22.165422642857145,0.0,1,0
0.0,0.0,0.0,24.621525357142858,22.165422642857145,0.0,1,0
0.0,0.0,0.0,24.621525357142858,22.165422642857145,0.0,1,0
0.0,0.0,0.0,24.621525357142858,22.165422642857145,0.0,1,0
0.0,0.0,0.0,24.621525357142858,22.165422642857145,0.0,1,0
0.0,0.0,0.0,24.621525357142858,22.165422642857145,0.0,1,0
0.0,0.0,0.0,24.621525357142858,22.165422642857145,0.0,1,0
0.0,0.0,0.0,24.621525357142858,22.165422642857145,0.0,1,0
0.0,0.0,0.0,24.621525357142858,22.165422642857145,0.0,1,0
0.0,0.0,0.0,24.621525357142858,22.165422642857145,0.0,1,0
0.0,0.0,0.0,24.621525357142858,22.165422642857145,0.0,1,0
0.0,0.0,0.0,24.621525357142858,22.165422642857145,0.0,1,0
0.0,0.0,0.0,24.5360922,21.968570866666667,0.0,1,15
0.0,0.0,0.0,24.5360922,21.968570866666667,0.0,1,15
0.0,0.0,0.0,24.5360922,21.968570866666667,0.0,1,15
0.0,0.0,0.0,24.5360922,21.968570866666667,0.0,1,15
0.0,0.0,0.0,24.5360922,21.968570866666667,0.0,1,15
0.0,0.0,0.0,24.5360922,21.968570866666667,0.0,1,15
0.0,0.0,0.0,24.5360922,21.968570866666667,0.0,1,15
0.0,0.0,0.0,24.5360922,21.968570866666667,0.0,1,15
0.0,0.0,0.0,24.5360922,21.968570866666667,0.0,1,15
0.0,0.0,0.0,24.5360922,21.968570866666667,0.0,1,15
0.0,0.0,0.0,24.5360922,21.968570866666667,0.0,1,15
0.0,0.0,0.0,24.5360922,21.968570866666667,0.0,1,15
0.0,0.0,0.0,24.5360922,21.968570866666667,0.0,1,15
0.0,0.0,0.0,24.5360922,21.968570866666667,0.0,1,15
0.0,0.0,0.0,24.5360922,21.968570866666667,0.0,1,15
0.0,0.0,0.0,24.5360922,21.968570866666667,0.0,1,15
0.0,0.0,0.0,24.5360922,21.968570866666667,0.0,1,15
0.0,0.0,0.0,24.5360922,21.968570866666667,0.0,1,15
0.0,0.0,0.0,24.5360922,21.968570866666667,0.0,1,15
0.0,0.0,0.0,24.5360922,21.968570866666667,0.0,1,15
0.0,0.0,0.0,24.5360922,21.968570866666667,0.0,1,15
0.0,0.0,0.0,24.638673866666664,22.352925666666668,0.0,1,30
0.0,0.0,0.0,24.638673866666664,22.352925666666668,0.0,1,30
0.0,0.0,0.0,24.638673866666664,22.352925666666668,0.0,1,30
0.0,0.0,0.0,24.638673866666664,22.352925666666668,0.0,1,30
0.0,0.0,0.0,24.638673866666664,22.352925666666668,0.0,1,30
0.0,0.0,0.0,24.638673866666664,22.352925666666668,0.0,1,30
0.0,0.0,0.0,24.638673866666664,22.352925666666668,0.0,1,30
0.0,0.0,0.0,24.638673866666664,22.352925666666668,0.0,1,30
0.0,0.0,0.0,24.638673866666664,22.352925666666668,0.0,1,30
0.0,0.0,0.0,24.638673866666664,22.352925666666668,0.0,1,30
0.0,0.0,0.0,24.638673866666664,22.352925666666668,0.0,1,30
0.0,0.0,0.0,24.638673866666664,22.352925666666668,0.0,1,30
0.0,0.0,0.0,24.638673866666664,22.352925666666668,0.0,1,30
0.0,0.0,0.0,24.638673866666664,22.352925666666668,0.0,1,30
0.0,0.0,0.0,24.638673866666664,22.352925666666668,0.0,1,30
0.0,0.0,0.0,24.638673866666664,22.352925666666668,0.0,1,30
0.0,0.0,0.0,24.638673866666664,22.352925666666668,0.0,1,30
0.0,0.0,0.0,24.638673866666664,22.352925666666668,0.0,1,30
0.0,0.0,0.0,24.638673866666664,22.352925666666668,0.0,1,30
0.0,0.0,0.0,24.638673866666664,22.352925666666668,0.0,1,30
0.0,0.0,0.0,24.638673866666664,22.352925666666668,0.0,1,30
0.0,0.0,0.0,24.87302233333333,23.1609192,0.0,1,45
0.0,0.0,0.0,24.87302233333333,23.1609192,0.0,1,45
0.0,0.0,0.0,24.87302233333333,23.1609192,0.0,1,45
0.0,0.0,0.0,24.87302233333333,23.1609192,0.0,1,45
0.0,0.0,0.0,24.87302233333333,23.1609192,0.0,1,45
0.0,0.0,0.0,24.87302233333333,23.1609192,0.0,1,45
0.0,0.0,0.0,24.87302233333333,23.1609192,0.0,1,45
0.0,0.0,0.0,24.87302233333333,23.1609192,0.0,1,45
0.0,0.0,0.0,24.87302233333333,23.1609192,0.0,1,45
0.0,0.0,0.0,24.87302233333333,23.1609192,0.0,1,45
0.0,0.0,0.0,24.87302233333333,23.1609192,0.0,1,45
0.0,0.0,0.0,24.87302233333333,23.1609192,0.0,1,45
0.0,0.0,0.0,24.87302233333333,23.1609192,0.0,1,45
0.0,0.0,0.0,24.87302233333333,23.1609192,0.0,1,45
0.0,0.0,0.0,24.87302233333333,23.1609192,0.0,1,45
0.0,0.0,0.0,24.87302233333333,23.1609192,0.0,1,45
0.0,0.0,0.0,24.87302233333333,23.1609192,0.0,1,45
0.0,0.0,0.0,24.87302233333333,23.1609192,0.0,1,45
0.0,0.0,0.0,24.87302233333333,23.1609192,0.0,1,45
0.0,0.0,0.0,24.87302233333333,23.1609192,0.0,1,45
0.0,0.0,0.0,24.87302233333333,23.1609192,0.0,1,45
0.0,0.0,0.0,24.87302233333333,23.1609192,0.0,1,45
0.0,0.0,0.0,24.936930466666663,23.026113,0.0,2,0
0.0,0.0,0.0,24.936930466666663,23.026113,0.0,2,0
0.0,0.0,0.0,24.936930466666663,23.026113,0.0,2,0
0.0,0.0,0.0,24.936930466666663,23.026113,0.0,2,0
0.0,0.0,0.0,24.936930466666663,23.026113,0.0,2,0
0.0,0.0,0.0,24.936930466666663,23.026113,0.0,2,0
0.0,0.0,0.0,24.936930466666663,23.026113,0.0,2,0
0.0,0.0,0.0,24.936930466666663,23.026113,0.0,2,0
0.0,0.0,0.0,24.936930466666663,23.026113,0.0,2,0
0.0,0.0,0.0,24.936930466666663,23.026113,0.0,2,0
0.0,0.0,0.0,24.936930466666663,23.026113,0.0,2,0
0.0,0.0,0.0,24.936930466666663,23.026113,0.0,2,0
0.0,0.0,0.0,24.936930466666663,23.026113,0.0,2,0
0.0,0.0,0.0,24.936930466666663,23.026113,0.0,2,0
0.0,0.0,0.0,24.936930466666663,23.026113,0.0,2,0
0.0,0.0,0.0,24.936930466666663,23.026113,0.0,2,0
0.0,0.0,0.0,24.936930466666663,23.026113,0.0,2,0
0.0,0.0,0.0,24.936930466666663,23.026113,0.0,2,0
0.0,0.0,0.0,24.936930466666663,23.026113,0.0,2,0
0.0,0.0,0.0,24.936930466666663,23.026113,0.0,2,0
0.0,0.0,0.0,24.936930466666663,23.026113,0.0,2,0
0.0,0.0,0.0,25.0122476,23.343229266666665,0.0,2,15
0.0,0.0,0.0,25.0122476,23.343229266666665,0.0,2,15
0.0,0.0,0.0,25.0122476,23.343229266666665,0.0,2,15
0.0,0.0,0.0,25.0122476,23.343229266666665,0.0,2,15
0.0,0.0,0.0,25.0122476,23.343229266666665,0.0,2,15
0.0,0.0,0.0,25.0122476,23.343229266666665,0.0,2,15
0.0,0.0,0.0,25.0122476,23.343229266666665,0.0,2,15
0.0,0.0,0.0,25.0122476,23.343229266666665,0.0,2,15
0.0,0.0,0.0,25.0122476,23.343229266666665,0.0,2,15
0.0,0.0,0.0,25.0122476,23.343229266666665,0.0,2,15
0.0,0.0,0.0,25.0122476,23.343229266666665,0.0,2,15
0.0,0.0,0.0,25.0122476,23.343229266666665,0.0,2,15
0.0,0.0,0.0,25.0122476,23.343229266666665,0.0,2,15
0.0,0.0,0.0,25.0122476,23.343229266666665,0.0,2,15
0.0,0.0,0.0,25.0122476,23.343229266666665,0.0,2,15
0.0,0.0,0.0,25.0122476,23.343229266666665,0.0,2,15
0.0,0.0,0.0,25.0122476,23.343229266666665,0.0,2,15
0.0,0.0,0.0,25.0122476,23.343229266666665,0.0,2,15
0.0,0.0,0.0,25.0122476,23.343229266666665,0.0,2,15
0.0,0.0,0.0,25.0122476,23.343229266666665,0.0,2,15
0.0,0.0,0.0,25.0122476,23.343229266666665,0.0,2,15
0.0,0.0,0.0,25.005149333333332,23.639459266666663,0.0,2,30
0.0,0.0,0.0,25.005149333333332,23.639459266666663,0.0,2,30
0.0,0.0,0.0,25.005149333333332,23.639459266666663,0.0,2,30
0.0,0.0,0.0,25.005149333333332,23.639459266666663,0.0,2,30
0.0,0.0,0.0,25.005149333333332,23.639459266666663,0.0,2,30
0.0,0.0,0.0,25.005149333333332,23.639459266666663,0.0,2,30
0.0,0.0,0.0,25.005149333333332,23.639459266666663,0.0,2,30
0.0,0.0,0.0,25.005149333333332,23.639459266666663,0.0,2,30
0.0,0.0,0.0,25.005149333333332,23.639459266666663,0.0,2,30
0.0,0.0,0.0,25.005149333333332,23.639459266666663,0.0,2,30
0.0,0.0,0.0,25.005149333333332,23.639459266666663,0.0,2,30
0.0,0.0,0.0,25.005149333333332,23.639459266666663,0.0,2,30
0.0,0.0,0.0,25.005149333333332,23.639459266666663,0.0,2,30
0.0,0.0,0.0,25.005149333333332,23.639459266666663,0.0,2,30
0.0,0.0,0.0,25.005149333333332,23.639459266666663,0.0,2,30
0.0,0.0,0.0,25.005149333333332,23.639459266666663,0.0,2,30
0.0,0.0,0.0,25.005149333333332,23.639459266666663,0.0,2,30
0.0,0.0,0.0,25.005149333333332,23.639459266666663,0.0,2,30
0.0,0.0,0.0,25.005149333333332,23.639459266666663,0.0,2,30
0.0,0.0,0.0,25.005149333333332,23.639459266666663,0.0,2,30
0.0,0.0,0.0,25.005149333333332,23.639459266666663,0.0,2,30
0.0,0.0,0.0,24.993019533333328,24.0394858,0.0,2,45
0.0,0.0,0.0,24.993019533333328,24.0394858,0.0,2,45
0.0,0.0,0.0,24.993019533333328,24.0394858,0.0,2,45
0.0,0.0,0.0,24.993019533333328,24.0394858,0.0,2,45
0.0,0.0,0.0,24.993019533333328,24.0394858,0.0,2,45
0.0,0.0,0.0,24.993019533333328,24.0394858,0.0,2,45
0.0,0.0,0.0,24.993019533333328,24.0394858,0.0,2,45
0.0,0.0,0.0,24.993019533333328,24.0394858,0.0,2,45
0.0,0.0,0.0,24.993019533333328,24.0394858,0.0,2,45
0.0,0.0,0.0,24.993019533333328,24.0394858,0.0,2,45
0.0,0.0,0.0,24.993019533333328,24.0394858,0.0,2,45
0.0,0.0,0.0,24.993019533333328,24.0394858,0.0,2,45
0.0,0.0,0.0,24.993019533333328,24.0394858,0.0,2,45
0.0,0.0,0.0,24.993019533333328,24.0394858,0.0,2,45
0.0,0.0,0.0,24.993019533333328,24.0394858,0.0,2,45
0.0,0.0,0.0,24.993019533333328,24.0394858,0.0,2,45
0.0,0.0,0.0,24.993019533333328,24.0394858,0.0,2,45
0.0,0.0,0.0,24.993019533333328,24.0394858,0.0,2,45
0.0,0.0,0.0,24.993019533333328,24.0394858,0.0,2,45
0.0,0.0,0.0,24.993019533333328,24.0394858,0.0,2,45
0.0,0.0,0.0,24.993019533333328,24.0394858,0.0,2,45
0.0,0.0,0.0,25.016309428571425,24.384135571428573,0.0,3,0
0.0,0.0,0.0,25.016309428571425,24.384135571428573,0.0,3,0
0.0,0.0,0.0,25.016309428571425,24.384135571428573,0.0,3,0
0.0,0.0,0.0,25.016309428571425,24.384135571428573,0.0,3,0
0.0,0.0,0.0,25.016309428571425,24.384135571428573,0.0,3,0
0.0,0.0,0.0,25.016309428571425,24.384135571428573,0.0,3,0
0.0,0.0,0.0,25.016309428571425,24.384135571428573,0.0,3,0
0.0,0.0,0.0,25.016309428571425,24.384135571428573,0.0,3,0
0.0,0.0,0.0,25.016309428571425,24.384135571428573,0.0,3,0
0.0,0.0,0.0,25.016309428571425,24.384135571428573,0.0,3,0
0.0,0.0,0.0,25.016309428571425,24.384135571428573,0.0,3,0
0.0,0.0,0.0,25.016309428571425,24.384135571428573,0.0,3,0
0.0,0.0,0.0,25.016309428571425,24.384135571428573,0.0,3,0
0.0,0.0,0.0,25.016309428571425,24.384135571428573,0.0,3,0
0.0,0.0,0.0,25.016309428571425,24.384135571428573,0.0,3,0
0.0,0.0,0.0,25.016309428571425,24.384135571428573,0.0,3,0
0.0,0.0,0.0,25.016309428571425,24.384135571428573,0.0,3,0
0.0,0.0,0.0,25.016309428571425,24.384135571428573,0.0,3,0
0.0,0.0,0.0,25.016309428571425,24.384135571428573,0.0,3,0
0.0,0.0,0.0,25.016309428571425,24.384135571428573,0.0,3,0
0.0,0.0,0.0,25.016309428571425,24.384135571428573,0.0,3,0
0.0,0.0,0.0,24.985215266666664,24.35150773333333,0.0,3,15
0.0,0.0,0.0,24.985215266666664,24.35150773333333,0.0,3,15
0.0,0.0,0.0,24.985215266666664,24.35150773333333,0.0,3,15
0.0,0.0,0.0,24.985215266666664,24.35150773333333,0.0,3,15
0.0,0.0,0.0,24.985215266666664,24.35150773333333,0.0,3,15
0.0,0.0,0.0,24.985215266666664,24.35150773333333,0.0,3,15
0.0,0.0,0.0,24.985215266666664,24.35150773333333,0.0,3,15
0.0,0.0,0.0,24.985215266666664,24.35150773333333,0.0,3,15
0.0,0.0,0.0,24.985215266666664,24.35150773333333,0.0,3,15
0.0,0.0,0.0,24.985215266666664,24.35150773333333,0.0,3,15
0.0,0.0,0.0,24.985215266666664,24.35150773333333,0.0,3,15
0.0,0.0,0.0,24.985215266666664,24.35150773333333,0.0,3,15
0.0,0.0,0.0,24.985215266666664,24.35150773333333,0.0,3,15
0.0,0.0,0.0,24.985215266666664,24.35150773333333,0.0,3,15
0.0,0.0,0.0,24.985215266666664,24.35150773333333,0.0,3,15
0.0,0.0,0.0,24.985215266666664,24.35150773333333,0.0,3,15
0.0,0.0,0.0,24.985215266666664,24.35150773333333,0.0,3,15
0.0,0.0,0.0,24.985215266666664,24.35150773333333,0.0,3,15
0.0,0.0,0.0,24.985215266666664,24.35150773333333,0.0,3,15
0.0,0.0,0.0,24.985215266666664,24.35150773333333,0.0,3,15
0.0,0.0,0.0,24.985215266666664,24.35150773333333,0.0,3,15
0.0,0.0,0.0,24.93773193333333,24.060296533333336,0.0,3,30
0.0,0.0,0.0,24.93773193333333,24.060296533333336,0.0,3,30
0.0,0.0,0.0,24.93773193333333,24.060296533333336,0.0,3,30
0.0,0.0,0.0,24.93773193333333,24.060296533333336,0.0,3,30
0.0,0.0,0.0,24.93773193333333,24.060296533333336,0.0,3,30
0.0,0.0,0.0,24.93773193333333,24.060296533333336,0.0,3,30
0.0,0.0,0.0,24.93773193333333,24.060296533333336,0.0,3,30
0.0,0.0,0.0,24.93773193333333,24.060296533333336,0.0,3,30
0.0,0.0,0.0,24.93773193333333,24.060296533333336,0.0,3,30
0.0,0.0,0.0,24.93773193333333,24.060296533333336,0.0,3,30
0.0,0.0,0.0,24.93773193333333,24.060296533333336,0.0,3,30
0.0,0.0,0.0,24.93773193333333,24.060296533333336,0.0,3,30
0.0,0.0,0.0,24.93773193333333,24.060296533333336,0.0,3,30
0.0,0.0,0.0,24.93773193333333,24.060296533333336,0.0,3,30
0.0,0.0,0.0,24.93773193333333,24.060296533333336,0.0,3,30
0.0,0.0,0.0,24.93773193333333,24.060296533333336,0.0,3,30
0.0,0.0,0.0,24.93773193333333,24.060296533333336,0.0,3,30
0.0,0.0,0.0,24.93773193333333,24.060296533333336,0.0,3,30
0.0,0.0,0.0,24.93773193333333,24.060296533333336,0.0,3,30
0.0,0.0,0.0,24.93773193333333,24.060296533333336,0.0,3,30
0.0,0.0,0.0,24.93773193333333,24.060296533333336,0.0,3,30
0.0,0.0,0.0,24.87909953333333,23.709794133333336,0.0,3,45
0.0,0.0,0.0,24.87909953333333,23.709794133333336,0.0,3,45
0.0,0.0,0.0,24.87909953333333,23.709794133333336,0.0,3,45
0.0,0.0,0.0,24.87909953333333,23.709794133333336,0.0,3,45
0.0,0.0,0.0,24.87909953333333,23.709794133333336,0.0,3,45
0.0,0.0,0.0,24.87909953333333,23.709794133333336,0.0,3,45
0.0,0.0,0.0,24.87909953333333,23.709794133333336,0.0,3,45
0.0,0.0,0.0,24.87909953333333,23.709794133333336,0.0,3,45
0.0,0.0,0.0,24.87909953333333,23.709794133333336,0.0,3,45
0.0,0.0,0.0,24.87909953333333,23.709794133333336,0.0,3,45
0.0,0.0,0.0,24.87909953333333,23.709794133333336,0.0,3,45
0.0,0.0,0.0,24.87909953333333,23.709794133333336,0.0,3,45
0.0,0.0,0.0,24.87909953333333,23.709794133333336,0.0,3,45
0.0,0.0,0.0,24.87909953333333,23.709794133333336,0.0,3,45
0.0,0.0,0.0,24.87909953333333,23.709794133333336,0.0,3,45
0.0,0.0,0.0,24.87909953333333,23.709794133333336,0.0,3,45
0.0,0.0,0.0,24.87909953333333,23.709794133333336,0.0,3,45
0.0,0.0,0.0,24.87909953333333,23.709794133333336,0.0,3,45
0.0,0.0,0.0,24.87909953333333,23.709794133333336,0.0,3,45
0.0,0.0,0.0,24.87909953333333,23.709794133333336,0.0,3,45
0.0,0.0,0.0,24.87909953333333,23.709794133333336,0.0,3,45
0.0,0.0,0.0,24.6789022,22.58994153333333,0.0,4,0
0.0,0.0,0.0,24.6789022,22.58994153333333,0.0,4,0
0.0,0.0,0.0,24.6789022,22.58994153333333,0.0,4,0
0.0,0.0,0.0,24.6789022,22.58994153333333,0.0,4,0
0.0,0.0,0.0,24.6789022,22.58994153333333,0.0,4,0
0.0,0.0,0.0,24.6789022,22.58994153333333,0.0,4,0
0.0,0.0,0.0,24.6789022,22.58994153333333,0.0,4,0
0.0,0.0,0.0,24.6789022,22.58994153333333,0.0,4,0
0.0,0.0,0.0,24.6789022,22.58994153333333,0.0,4,0
0.0,0.0,0.0,24.6789022,22.58994153333333,0.0,4,0
0.0,0.0,0.0,24.6789022,22.58994153333333,0.0,4,0
0.0,0.0,0.0,24.6789022,22.58994153333333,0.0,4,0
0.0,0.0,0.0,24.6789022,22.58994153333333,0.0,4,0
0.0,0.0,0.0,24.6789022,22.58994153333333,0.0,4,0
0.0,0.0,0.0,24.6789022,22.58994153333333,0.0,4,0
0.0,0.0,0.0,24.6789022,22.58994153333333,0.0,4,0
0.0,0.0,0.0,24.6789022,22.58994153333333,0.0,4,0
0.0,0.0,0.0,24.6789022,22.58994153333333,0.0,4,0
0.0,0.0,0.0,24.6789022,22.58994153333333,0.0,4,0
0.0,0.0,0.0,24.6789022,22.58994153333333,0.0,4,0
0.0,0.0,0.0,24.6789022,22.58994153333333,0.0,4,0
0.0,0.0,0.0,24.3519308,21.78364253333333,0.0,4,15
0.0,0.0,0.0,24.3519308,21.78364253333333,0.0,4,15
0.0,0.0,0.0,24.3519308,21.78364253333333,0.0,4,15
0.0,0.0,0.0,24.3519308,21.78364253333333,0.0,4,15
0.0,0.0,0.0,24.3519308,21.78364253333333,0.0,4,15
0.0,0.0,0.0,24.3519308,21.78364253333333,0.0,4,15
0.0,0.0,0.0,24.3519308,21.78364253333333,0.0,4,15
0.0,0.0,0.0,24.3519308,21.78364253333333,0.0,4,15
0.0,0.0,0.0,24.3519308,21.78364253333333,0.0,4,15
0.0,0.0,0.0,24.3519308,21.78364253333333,0.0,4,15
0.0,0.0,0.0,24.3519308,21.78364253333333,0.0,4,15
0.0,0.0,0.0,24.3519308,21.78364253333333,0.0,4,15
0.0,0.0,0.0,24.3519308,21.78364253333333,0.0,4,15
0.0,0.0,0.0,24.3519308,21.78364253333333,0.0,4,15
0.0,0.0,0.0,24.3519308,21.78364253333333,0.0,4,15
0.0,0.0,0.0,24.3519308,21.78364253333333,0.0,4,15
0.0,0.0,0.0,24.3519308,21.78364253333333,0.0,4,15
0.0,0.0,0.0,24.3519308,21.78364253333333,0.0,4,15
0.0,0.0,0.0,24.3519308,21.78364253333333,0.0,4,15
0.0,0.0,0.0,24.3519308,21.78364253333333,0.0,4,15
0.0,0.0,0.0,24.3519308,21.78364253333333,0.0,4,15
0.0,0.0,0.0,24.3519308,21.78364253333333,0.0,4,15
0.0,0.0,0.0,24.0626222,21.85252493333333,0.0,4,30
0.0,0.0,0.0,24.0626222,21.85252493333333,0.0,4,30
0.0,0.0,0.0,24.0626222,21.85252493333333,0.0,4,30
0.0,0.0,0.0,24.0626222,21.85252493333333,0.0,4,30
0.0,0.0,0.0,24.0626222,21.85252493333333,0.0,4,30
0.0,0.0,0.0,24.0626222,21.85252493333333,0.0,4,30
0.0,0.0,0.0,24.0626222,21.85252493333333,0.0,4,30
0.0,0.0,0.0,24.0626222,21.85252493333333,0.0,4,30
0.0,0.0,0.0,24.0626222,21.85252493333333,0.0,4,30
0.0,0.0,0.0,24.0626222,21.85252493333333,0.0,4,30
0.0,0.0,0.0,24.0626222,21.85252493333333,0.0,4,30
0.0,0.0,0.0,24.0626222,21.85252493333333,0.0,4,30
0.0,0.0,0.0,24.0626222,21.85252493333333,0.0,4,30
0.0,0.0,0.0,24.0626222,21.85252493333333,0.0,4,30
0.0,0.0,0.0,24.0626222,21.85252493333333,0.0,4,30
